"BEST.ZCH1_SOLL";"BEST.ZCH2_SOLL";"BEST.ZCH3_SOLL";"BEST.GESAMT_SOLL";"BEST.ZCH1_IST";"BEST.ZCH2_IST";"BEST.ZCH3_IST";"BEST.GESAMT_IST";"BEST.ZFW";"BEST.ZFW_NEW";"BEST.MIN_REL";"INDEX";"CORRECT_ZFW";"ERR_BEST_ZFW";"CORRECT_T1";"ERR_BEST_T1"
7;5;1;13;5;3;1;9;1,37142857142857;3,47698802340901;0,6;6854;TRUE;NA;TRUE;NA
7;5;1;13;5;4;1;10;0,771428571428571;3,47961673472275;0,714;7519;TRUE;NA;TRUE;NA
7;5;1;13;6;4;1;11;0,342857142857143;3,48046447994406;0,8;8134;TRUE;NA;TRUE;NA
7;5;1;13;6;5;1;12;0,142857142857143;3,48082727151856;0,857;8498;TRUE;NA;TRUE;NA
7;5;1;13;7;5;1;13;0;3,48103329580585;1;8766;TRUE;NA;TRUE;NA
8;3;2;13;0;0;0;0;13;0;0;41;TRUE;NA;TRUE;NA
8;3;2;13;0;0;1;1;11,5;1;0;127;TRUE;NA;TRUE;NA
8;3;2;13;0;1;1;2;9,83333333333333;2;0;434;TRUE;NA;TRUE;NA
8;3;2;13;1;1;1;3;7,95833333333333;3;0,125;1122;TRUE;NA;TRUE;NA
8;3;2;13;2;1;1;4;6,33333333333333;3,29003234654004;0,25;1998;TRUE;NA;TRUE;NA
8;3;2;13;3;1;1;5;4,95833333333333;3,37415110857956;0,333;3012;TRUE;NA;TRUE;NA
8;3;2;13;3;2;1;6;3,95833333333333;3,41100843510761;0,375;3910;TRUE;NA;TRUE;NA
8;3;2;13;4;2;1;7;2,83333333333333;3,43540559704997;0,5;5019;TRUE;NA;TRUE;NA
8;3;2;13;4;2;2;8;2,33333333333333;3,44248156317703;0,5;5843;TRUE;NA;TRUE;NA
8;3;2;13;5;2;2;9;1,45833333333333;3,44955752930409;0,625;6802;TRUE;NA;TRUE;NA
8;3;2;13;6;2;2;10;0,833333333333333;3,45160978836396;0,667;7594;TRUE;NA;TRUE;NA
8;3;2;13;6;3;2;11;0,5;3,45296825088276;0,75;8103;TRUE;NA;TRUE;NA
8;3;2;13;7;3;2;12;0,125;3,4535634723936;0,875;8530;TRUE;NA;TRUE;NA
8;3;2;13;8;3;2;13;0;3,4537361058851;1;8782;TRUE;NA;TRUE;NA
8;4;1;13;0;0;0;0;13;0;0;40;TRUE;NA;TRUE;NA
8;4;1;13;0;0;1;1;12;1;0;126;TRUE;NA;TRUE;NA
8;4;1;13;0;1;1;2;10,25;2;0;433;TRUE;NA;TRUE;NA
8;4;1;13;1;1;1;3;8,375;3;0,125;1121;TRUE;NA;TRUE;NA
8;4;1;13;2;1;1;4;6,75;3,29003234654004;0,25;1997;TRUE;NA;TRUE;NA
8;4;1;13;2;2;1;5;5,5;3,37415110857956;0,25;2815;TRUE;NA;TRUE;NA
8;4;1;13;3;2;1;6;4,125;3,45826987061909;0,375;3909;TRUE;NA;TRUE;NA
8;4;1;13;4;2;1;7;3;3,48266703256145;0,5;5018;TRUE;NA;TRUE;NA
8;4;1;13;4;3;1;8;2,25;3,48974299868851;0,5;5898;TRUE;NA;TRUE;NA
8;4;1;13;5;3;1;9;1,375;3,49681896481557;0,625;6852;TRUE;NA;TRUE;NA
8;4;1;13;6;3;1;10;0,75;3,49887122387544;0,75;7634;TRUE;NA;TRUE;NA
8;4;1;13;6;4;1;11;0,5;3,49946644538629;0,75;8133;TRUE;NA;TRUE;NA
8;4;1;13;7;4;1;12;0,125;3,50006166689713;0,875;8550;TRUE;NA;TRUE;NA
8;4;1;13;8;4;1;13;0;3,50023430038863;1;8792;TRUE;NA;TRUE;NA
9;2;2;13;0;0;0;0;13;0;0;39;TRUE;NA;TRUE;NA
9;2;2;13;0;0;1;1;11,5;1;0;125;TRUE;NA;TRUE;NA
9;2;2;13;0;1;1;2;10;2;0;432;TRUE;NA;TRUE;NA
9;2;2;13;1;1;1;3;8,11111111111111;3;0,111;1120;TRUE;NA;TRUE;NA
9;2;2;13;2;1;1;4;6,44444444444444;3,33279332745973;0,222;1996;TRUE;NA;TRUE;NA
9;2;2;13;3;1;1;5;5;3,44354472626144;0,333;3010;TRUE;NA;TRUE;NA
9;2;2;13;4;1;1;6;3,77777777777778;3,48040205278949;0,444;4103;TRUE;NA;TRUE;NA
9;2;2;13;5;1;1;7;2,77777777777778;3,49266792512602;0,5;5205;TRUE;NA;FALSE;5842
9;2;2;13;5;1;2;8;2,27777777777778;3,49974389125309;0,5;6017;TRUE;NA;TRUE;NA
9;2;2;13;5;2;2;9;1,77777777777778;3,50681985738015;0,556;6801;TRUE;NA;TRUE;NA
9;2;2;13;6;2;2;10;1;3,51090185784922;0,667;7593;TRUE;NA;TRUE;NA
9;2;2;13;7;2;2;11;0,444444444444444;3,51226032036801;0,778;8183;TRUE;NA;TRUE;NA
9;2;2;13;8;2;2;12;0,111111111111111;3,51271240762987;0,889;8577;TRUE;NA;TRUE;NA
9;2;2;13;9;2;2;13;0;3,51286285925405;1;8804;TRUE;NA;TRUE;NA
9;3;1;13;0;0;0;0;13;0;0;38;TRUE;NA;TRUE;NA
9;3;1;13;0;0;1;1;12;1;0;124;TRUE;NA;TRUE;NA
9;3;1;13;0;1;1;2;10,3333333333333;2;0;431;TRUE;NA;TRUE;NA
9;3;1;13;1;1;1;3;8,44444444444444;3;0,111;1119;TRUE;NA;TRUE;NA
9;3;1;13;2;1;1;4;6,77777777777778;3,33279332745973;0,222;1995;TRUE;NA;TRUE;NA
9;3;1;13;3;1;1;5;5,33333333333333;3,44354472626144;0,333;3009;TRUE;NA;TRUE;NA
9;3;1;13;3;2;1;6;4,33333333333333;3,48040205278949;0,333;3907;TRUE;NA;TRUE;NA
9;3;1;13;4;2;1;7;3,11111111111111;3,51725937931753;0,444;5016;TRUE;NA;TRUE;NA
9;3;1;13;5;2;1;8;2,11111111111111;3,52952525165407;0,556;6072;TRUE;NA;TRUE;NA
9;3;1;13;6;2;1;9;1,33333333333333;3,53360725212314;0,667;6998;TRUE;NA;TRUE;NA
9;3;1;13;6;3;1;10;1;3,53496571464193;0,667;7633;TRUE;NA;TRUE;NA
9;3;1;13;7;3;1;11;0,444444444444444;3,53632417716073;0,778;8212;TRUE;NA;TRUE;NA
9;3;1;13;8;3;1;12;0,111111111111111;3,53677626442259;0,889;8595;TRUE;NA;TRUE;NA
9;3;1;13;9;3;1;13;0;3,53692671604676;1;8814;TRUE;NA;TRUE;NA
10;2;1;13;0;0;0;0;13;0;0;37;TRUE;NA;TRUE;NA
10;2;1;13;0;0;1;1;12;1;0;123;TRUE;NA;TRUE;NA
10;2;1;13;0;1;1;2;10,5;2;0;430;TRUE;NA;TRUE;NA
10;2;1;13;1;1;1;3;8,6;3;0,1;1118;TRUE;NA;TRUE;NA
10;2;1;13;2;1;1;4;6,9;3,37149857228424;0,2;1994;TRUE;NA;TRUE;NA
10;2;1;13;3;1;1;5;5,4;3,50950976149346;0,3;3008;TRUE;NA;TRUE;NA
10;2;1;13;4;1;1;6;4,1;3,56078072124394;0,4;4101;TRUE;NA;TRUE;NA
10;2;1;13;5;1;1;7;3;3,57982780959089;0,5;5203;TRUE;NA;TRUE;NA
10;2;1;13;5;2;1;8;2,5;3,58690377571795;0,5;6071;TRUE;NA;TRUE;NA
10;2;1;13;6;2;1;9;1,6;3,59397974184501;0,6;6997;TRUE;NA;TRUE;NA
10;2;1;13;7;2;1;10;0,9;3,59660845315875;0,7;7738;TRUE;NA;TRUE;NA
10;2;1;13;8;2;1;11;0,4;3,59758501565875;0,8;8277;TRUE;NA;TRUE;NA
10;2;1;13;9;2;1;12;0,1;3,59794780723324;0,9;8630;TRUE;NA;TRUE;NA
10;2;1;13;10;2;1;13;0;3,5980825837852;1;8830;TRUE;NA;TRUE;NA
11;1;1;13;0;0;0;0;13;0;0;36;TRUE;NA;TRUE;NA
11;1;1;13;0;0;1;1;12;1;0;122;TRUE;NA;TRUE;NA
11;1;1;13;0;1;1;2;11;2;0;429;TRUE;NA;TRUE;NA
11;1;1;13;1;1;1;3;9,09090909090909;3;0,091;1117;TRUE;NA;TRUE;NA
11;1;1;13;2;1;1;4;7,36363636363636;3,40649195398527;0,182;1993;TRUE;NA;TRUE;NA
11;1;1;13;3;1;1;5;5,81818181818182;3,57172766264002;0,273;3007;TRUE;NA;TRUE;NA
11;1;1;13;4;1;1;6;4,45454545454545;3,63889464871924;0,364;4100;TRUE;NA;TRUE;NA
11;1;1;13;5;1;1;7;3,27272727272727;3,66619748813388;0,455;5202;TRUE;NA;TRUE;NA
11;1;1;13;6;1;1;8;2,27272727272727;3,67729587267688;0,545;6234;TRUE;NA;TRUE;NA
11;1;1;13;7;1;1;9;1,45454545454545;3,68180727669585;0,636;7121;TRUE;NA;TRUE;NA
11;1;1;13;8;1;1;10;0,818181818181818;3,68364112613073;0,727;7821;TRUE;NA;TRUE;NA
11;1;1;13;9;1;1;11;0,363636363636363;3,68438657117083;0,818;8327;TRUE;NA;TRUE;NA
11;1;1;13;10;1;1;12;0,090909090909091;3,68468958858177;0,909;8657;TRUE;NA;TRUE;NA
11;1;1;13;11;1;1;13;0;3,68481276272124;1;8842;TRUE;NA;TRUE;NA
5;5;4;14;0;0;0;0;14;0;0;35;TRUE;NA;TRUE;NA
5;5;4;14;0;0;1;1;12,25;1;0;121;TRUE;NA;TRUE;NA
5;5;4;14;0;1;1;2;10,45;2;0;428;TRUE;NA;TRUE;NA
5;5;4;14;1;1;1;3;8,65;3;0,2;1116;TRUE;NA;TRUE;NA
5;5;4;14;1;2;1;4;7,25;3,13801118920923;0,2;1797;TRUE;NA;TRUE;NA
5;5;4;14;2;2;1;5;5,85;3,27602237841845;0,25;2811;TRUE;NA;TRUE;NA
5;5;4;14;2;2;2;6;4,6;3,36014114045798;0,4;3664;TRUE;NA;TRUE;NA
5;5;4;14;2;3;2;7;3,6;3,37918822880492;0,4;4635;TRUE;NA;TRUE;NA
5;5;4;14;3;3;2;8;2,6;3,39823531715187;0,5;5702;TRUE;NA;TRUE;NA
5;5;4;14;3;3;3;9;1,85;3,40531128327893;0,6;6548;TRUE;NA;TRUE;NA
5;5;4;14;3;4;3;10;1,25;3,40793999459266;0,6;7318;TRUE;NA;TRUE;NA
5;5;4;14;4;4;3;11;0,65;3,4105687059064;0,75;7961;TRUE;NA;TRUE;NA
5;5;4;14;4;4;4;12;0,4;3,41116392741724;0,8;8395;TRUE;NA;FALSE;8704
5;5;4;14;4;5;4;13;0,2;3,41152671899174;0,8;8690;TRUE;NA;TRUE;NA
5;5;4;14;5;5;4;14;0;3,41188951056623;1;8858;TRUE;NA;TRUE;NA
6;4;4;14;0;0;0;0;14;0;0;34;TRUE;NA;TRUE;NA
6;4;4;14;0;0;1;1;12,25;1;0;120;TRUE;NA;TRUE;NA
6;4;4;14;0;1;1;2;10,5;2;0;427;TRUE;NA;TRUE;NA
6;4;4;14;1;1;1;3;8,66666666666667;3;0,167;1115;TRUE;NA;TRUE;NA
6;4;4;14;2;1;1;4;7,16666666666667;3,19198262038019;0,25;1991;TRUE;NA;TRUE;NA
6;4;4;14;2;1;2;5;5,91666666666667;3,27610138241971;0,25;2750;TRUE;NA;TRUE;NA
6;4;4;14;2;2;2;6;4,66666666666667;3,36022014445923;0,333;3663;TRUE;NA;TRUE;NA
6;4;4;14;3;2;2;7;3,5;3,39707747098727;0,5;4774;TRUE;NA;TRUE;NA
6;4;4;14;3;2;3;8;2,75;3,40415343711434;0,5;5670;TRUE;NA;TRUE;NA
6;4;4;14;3;3;3;9;2;3,4112294032414;0,5;6547;TRUE;NA;TRUE;NA
6;4;4;14;4;3;3;10;1,16666666666667;3,41830536936846;0,667;7364;TRUE;NA;TRUE;NA
6;4;4;14;5;3;3;11;0,666666666666667;3,41966383188725;0,75;8006;TRUE;NA;TRUE;NA
6;4;4;14;5;4;3;12;0,416666666666667;3,4202590533981;0,75;8424;TRUE;NA;TRUE;NA
6;4;4;14;5;4;4;13;0,166666666666667;3,42085427490894;0,833;8696;TRUE;NA;TRUE;NA
6;4;4;14;6;4;4;14;0;3,42111507610298;1;8862;TRUE;NA;TRUE;NA
6;5;3;14;0;0;0;0;14;0;0;33;TRUE;NA;TRUE;NA
6;5;3;14;0;0;1;1;12,3333333333333;1;0;119;TRUE;NA;TRUE;NA
6;5;3;14;0;1;1;2;10,5333333333333;2;0;426;TRUE;NA;TRUE;NA
6;5;3;14;1;1;1;3;8,7;3;0,167;1114;TRUE;NA;TRUE;NA
6;5;3;14;2;1;1;4;7,2;3,19198262038019;0,2;1990;TRUE;NA;TRUE;NA
6;5;3;14;2;2;1;5;5,8;3,32999380958941;0,333;2809;TRUE;NA;TRUE;NA
6;5;3;14;2;2;2;6;4,8;3,36685113611746;0,333;3662;TRUE;NA;TRUE;NA
6;5;3;14;3;2;2;7;3,63333333333333;3,4037084626455;0,4;4773;TRUE;NA;TRUE;NA
6;5;3;14;3;3;2;8;2,63333333333333;3,42275555099244;0,5;5700;TRUE;NA;TRUE;NA
6;5;3;14;4;3;2;9;1,8;3,4298315171195;0,6;6664;TRUE;NA;TRUE;NA
6;5;3;14;4;4;2;10;1,2;3,43246022843324;0,667;7389;TRUE;NA;FALSE;8005
6;5;3;14;5;4;2;11;0,7;3,43381869095203;0,667;8028;TRUE;NA;TRUE;NA
6;5;3;14;5;4;3;12;0,366666666666666;3,43517715347083;0,8;8423;TRUE;NA;TRUE;NA
6;5;3;14;5;5;3;13;0,166666666666667;3,43553994504533;0,833;8703;TRUE;NA;TRUE;NA
6;5;3;14;6;5;3;14;0;3,43580074623937;1;8866;TRUE;NA;TRUE;NA
6;6;2;14;0;0;0;0;14;0;0;32;TRUE;NA;TRUE;NA
6;6;2;14;0;0;1;1;12,5;1;0;118;TRUE;NA;TRUE;NA
6;6;2;14;0;1;1;2;10,6666666666667;2;0;425;TRUE;NA;TRUE;NA
6;6;2;14;1;1;1;3;8,83333333333333;3;0,167;1113;TRUE;NA;TRUE;NA
6;6;2;14;1;2;1;4;7,33333333333333;3,19198262038019;0,167;1794;TRUE;NA;TRUE;NA
6;6;2;14;2;2;1;5;5,83333333333333;3,38396524076037;0,333;2808;TRUE;NA;TRUE;NA
6;6;2;14;2;3;1;6;4,66666666666667;3,42082256728842;0,333;3717;TRUE;NA;TRUE;NA
6;6;2;14;3;3;1;7;3,5;3,45767989381646;0,5;4828;TRUE;NA;TRUE;NA
6;6;2;14;3;3;2;8;3;3,46475585994352;0,5;5699;TRUE;NA;TRUE;NA
6;6;2;14;3;4;2;9;2,16666666666667;3,47183182607058;0,5;6572;TRUE;NA;TRUE;NA
6;6;2;14;4;4;2;10;1,33333333333333;3,47890779219764;0,667;7388;TRUE;NA;TRUE;NA
6;6;2;14;4;5;2;11;0,833333333333333;3,48026625471644;0,667;7975;TRUE;NA;TRUE;NA
6;6;2;14;5;5;2;12;0,333333333333333;3,48162471723523;0,833;8437;TRUE;NA;TRUE;NA
6;6;2;14;5;6;2;13;0,166666666666667;3,48188551842928;0,833;8708;TRUE;NA;TRUE;NA
6;6;2;14;6;6;2;14;0;3,48214631962333;1;8869;TRUE;NA;TRUE;NA
7;4;3;14;0;0;0;0;14;0;0;31;TRUE;NA;TRUE;NA
7;4;3;14;0;0;1;1;12,3333333333333;1;0;117;TRUE;NA;TRUE;NA
7;4;3;14;0;1;1;2;10,5833333333333;2;0;424;TRUE;NA;TRUE;NA
7;4;3;14;1;1;1;3;8,72619047619048;3;0,143;1112;TRUE;NA;TRUE;NA
7;4;3;14;2;1;1;4;7,15476190476191;3,24302618535723;0,25;1988;TRUE;NA;TRUE;NA
7;4;3;14;2;2;1;5;5,90476190476191;3,32714494739675;0,286;2807;TRUE;NA;FALSE;3841
7;4;3;14;3;2;1;6;4,61904761904762;3,38620667416604;0,333;3901;TRUE;NA;TRUE;NA
7;4;3;14;3;2;2;7;3,61904761904762;3,42306400069408;0,429;4771;TRUE;NA;TRUE;NA
7;4;3;14;4;2;2;8;2,61904761904762;3,43741754685144;0,5;5837;TRUE;NA;TRUE;NA
7;4;3;14;4;3;2;9;1,86904761904762;3,4444935129785;0,571;6662;TRUE;NA;TRUE;NA
7;4;3;14;5;3;2;10;1,1547619047619;3,44798180054747;0,667;7474;TRUE;NA;TRUE;NA
7;4;3;14;5;3;3;11;0,821428571428571;3,44934026306626;0,714;8004;TRUE;NA;FALSE;8477
7;4;3;14;6;3;3;12;0,392857142857143;3,45018800828758;0,75;8461;TRUE;NA;TRUE;NA
7;4;3;14;6;4;3;13;0,142857142857143;3,45078322979842;0,857;8718;TRUE;NA;TRUE;NA
7;4;3;14;7;4;3;14;0;3,45098925408571;1;8875;TRUE;NA;TRUE;NA
7;5;2;14;0;0;0;0;14;0;0;30;TRUE;NA;TRUE;NA
7;5;2;14;0;0;1;1;12,5;1;0;116;TRUE;NA;TRUE;NA
7;5;2;14;0;1;1;2;10,7;2;0;423;TRUE;NA;TRUE;NA
7;5;2;14;1;1;1;3;8,84285714285715;3;0,143;1111;TRUE;NA;TRUE;NA
7;5;2;14;2;1;1;4;7,27142857142857;3,24302618535723;0,2;1987;TRUE;NA;TRUE;NA
7;5;2;14;2;2;1;5;5,87142857142857;3,38103737456646;0,286;2806;TRUE;NA;TRUE;NA
7;5;2;14;3;2;1;6;4,58571428571429;3,44009910133575;0,4;3900;TRUE;NA;TRUE;NA
7;5;2;14;3;3;1;7;3,58571428571429;3,45914618968269;0,429;4826;TRUE;NA;FALSE;5836
7;5;2;14;4;3;1;8;2,58571428571429;3,47349973584004;0,5;5891;TRUE;NA;TRUE;NA
7;5;2;14;4;3;2;9;2,08571428571429;3,48057570196711;0,571;6661;TRUE;NA;TRUE;NA
7;5;2;14;5;3;2;10;1,37142857142857;3,48406398953608;0,6;7473;TRUE;NA;TRUE;NA
7;5;2;14;5;4;2;11;0,771428571428571;3,48669270084981;0,714;8025;TRUE;NA;TRUE;NA
7;5;2;14;6;4;2;12;0,342857142857143;3,48754044607113;0,8;8476;TRUE;NA;TRUE;NA
7;5;2;14;6;5;2;13;0,142857142857143;3,48790323764562;0,857;8727;TRUE;NA;TRUE;NA
7;5;2;14;7;5;2;14;0;3,48810926193291;1;8879;TRUE;NA;TRUE;NA
7;6;1;14;0;0;0;0;14;0;0;29;TRUE;NA;TRUE;NA
7;6;1;14;0;0;1;1;13;1;0;115;TRUE;NA;TRUE;NA
7;6;1;14;0;1;1;2;11,1666666666667;2;0;422;TRUE;NA;TRUE;NA
7;6;1;14;1;1;1;3;9,30952380952381;3;0,143;1110;TRUE;NA;TRUE;NA
7;6;1;14;2;1;1;4;7,73809523809524;3,24302618535723;0,167;1986;TRUE;NA;TRUE;NA
7;6;1;14;2;2;1;5;6,23809523809524;3,43500880573742;0,286;2805;TRUE;NA;TRUE;NA
7;6;1;14;3;2;1;6;4,95238095238095;3,49407053250671;0,333;3899;TRUE;NA;TRUE;NA
7;6;1;14;3;3;1;7;3,78571428571429;3,53092785903475;0,429;4825;TRUE;NA;TRUE;NA
7;6;1;14;4;3;1;8;2,78571428571429;3,5452814051921;0,5;5890;TRUE;NA;TRUE;NA
7;6;1;14;4;4;1;9;1,95238095238095;3,55235737131916;0,571;6704;TRUE;NA;TRUE;NA
7;6;1;14;5;4;1;10;1,23809523809524;3,55584565888813;0,667;7511;TRUE;NA;TRUE;NA
7;6;1;14;5;5;1;11;0,738095238095238;3,55720412140693;0,714;8050;TRUE;NA;TRUE;NA
7;6;1;14;6;5;1;12;0,30952380952381;3,55805186662824;0,833;8494;TRUE;NA;TRUE;NA
7;6;1;14;6;6;1;13;0,142857142857143;3,55831266782229;0,857;8735;TRUE;NA;TRUE;NA
7;6;1;14;7;6;1;14;0;3,55851869210958;1;8883;TRUE;NA;TRUE;NA
8;3;3;14;0;0;0;0;14;0;0;28;TRUE;NA;TRUE;NA
8;3;3;14;0;0;1;1;12,3333333333333;1;0;114;TRUE;NA;TRUE;NA
8;3;3;14;0;1;1;2;10,6666666666667;2;0;421;TRUE;NA;TRUE;NA
8;3;3;14;1;1;1;3;8,79166666666667;3;0,125;1109;TRUE;NA;TRUE;NA
8;3;3;14;2;1;1;4;7,16666666666667;3,29003234654004;0,25;1985;TRUE;NA;TRUE;NA
8;3;3;14;3;1;1;5;5,79166666666667;3,37415110857956;0,333;2999;TRUE;NA;TRUE;NA
8;3;3;14;3;1;2;6;4,79166666666667;3,41100843510761;0,333;3839;TRUE;NA;TRUE;NA
8;3;3;14;3;2;2;7;3,79166666666667;3,44786576163565;0,375;4769;TRUE;NA;TRUE;NA
8;3;3;14;4;2;2;8;2,66666666666667;3,47226292357801;0,5;5835;TRUE;NA;TRUE;NA
8;3;3;14;5;2;2;9;1,79166666666667;3,47933888970508;0,625;6794;TRUE;NA;TRUE;NA
8;3;3;14;6;2;2;10;1,16666666666667;3,48139114876495;0,667;7587;TRUE;NA;FALSE;8003
8;3;3;14;6;2;3;11;0,833333333333333;3,48274961128374;0,667;8078;TRUE;NA;TRUE;NA
8;3;3;14;6;3;3;12;0,5;3,48410807380254;0,75;8460;TRUE;NA;TRUE;NA
8;3;3;14;7;3;3;13;0,125;3,48470329531338;0,875;8744;TRUE;NA;TRUE;NA
8;3;3;14;8;3;3;14;0;3,48487592880488;1;8887;TRUE;NA;TRUE;NA
8;4;2;14;0;0;0;0;14;0;0;27;TRUE;NA;TRUE;NA
8;4;2;14;0;0;1;1;12,5;1;0;113;TRUE;NA;TRUE;NA
8;4;2;14;0;1;1;2;10,75;2;0;420;TRUE;NA;TRUE;NA
8;4;2;14;1;1;1;3;8,875;3;0,125;1108;TRUE;NA;TRUE;NA
8;4;2;14;2;1;1;4;7,25;3,29003234654004;0,25;1984;TRUE;NA;TRUE;NA
8;4;2;14;2;2;1;5;6;3,37415110857956;0,25;2803;TRUE;NA;TRUE;NA
8;4;2;14;3;2;1;6;4,625;3,45826987061909;0,375;3897;TRUE;NA;TRUE;NA
8;4;2;14;4;2;1;7;3,5;3,48266703256145;0,5;5006;TRUE;NA;TRUE;NA
8;4;2;14;4;2;2;8;3;3,48974299868851;0,5;5834;TRUE;NA;TRUE;NA
8;4;2;14;4;3;2;9;2,25;3,49681896481557;0,5;6659;TRUE;NA;TRUE;NA
8;4;2;14;5;3;2;10;1,375;3,50389493094264;0,625;7471;TRUE;NA;TRUE;NA
8;4;2;14;6;3;2;11;0,75;3,50594719000251;0,75;8096;TRUE;NA;TRUE;NA
8;4;2;14;6;4;2;12;0,5;3,50654241151335;0,75;8475;TRUE;NA;TRUE;NA
8;4;2;14;7;4;2;13;0,125;3,50713763302419;0,875;8753;TRUE;NA;TRUE;NA
8;4;2;14;8;4;2;14;0;3,50731026651569;1;8891;TRUE;NA;TRUE;NA
8;5;1;14;0;0;0;0;14;0;0;26;TRUE;NA;TRUE;NA
8;5;1;14;0;0;1;1;13;1;0;112;TRUE;NA;TRUE;NA
8;5;1;14;0;1;1;2;11,2;2;0;419;TRUE;NA;TRUE;NA
8;5;1;14;1;1;1;3;9,325;3;0,125;1107;TRUE;NA;TRUE;NA
8;5;1;14;2;1;1;4;7,7;3,29003234654004;0,2;1983;TRUE;NA;TRUE;NA
8;5;1;14;2;2;1;5;6,3;3,42804353574927;0,25;2802;TRUE;NA;TRUE;NA
8;5;1;14;3;2;1;6;4,925;3,51216229778879;0,375;3896;TRUE;NA;TRUE;NA
8;5;1;14;4;2;1;7;3,8;3,53655945973116;0,4;5005;TRUE;NA;TRUE;NA
8;5;1;14;4;3;1;8;2,8;3,5556065480781;0,5;5887;TRUE;NA;TRUE;NA
8;5;1;14;5;3;1;9;1,925;3,56268251420516;0,6;6841;TRUE;NA;TRUE;NA
8;5;1;14;5;4;1;10;1,325;3,5653112255189;0,625;7509;TRUE;NA;FALSE;8206
8;5;1;14;6;4;1;11;0,7;3,56736348457877;0,75;8125;TRUE;NA;TRUE;NA
8;5;1;14;7;4;1;12;0,325;3,56795870608961;0,8;8545;TRUE;NA;TRUE;NA
8;5;1;14;7;5;1;13;0,125;3,56832149766411;0,875;8763;TRUE;NA;TRUE;NA
8;5;1;14;8;5;1;14;0;3,56849413115561;1;8895;TRUE;NA;TRUE;NA
9;3;2;14;0;0;0;0;14;0;0;25;TRUE;NA;TRUE;NA
9;3;2;14;0;0;1;1;12,5;1;0;111;TRUE;NA;TRUE;NA
9;3;2;14;0;1;1;2;10,8333333333333;2;0;418;TRUE;NA;TRUE;NA
9;3;2;14;1;1;1;3;8,94444444444444;3;0,111;1106;TRUE;NA;TRUE;NA
9;3;2;14;2;1;1;4;7,27777777777778;3,33279332745973;0,222;1982;TRUE;NA;TRUE;NA
9;3;2;14;3;1;1;5;5,83333333333333;3,44354472626144;0,333;2996;TRUE;NA;TRUE;NA
9;3;2;14;3;2;1;6;4,83333333333333;3,48040205278949;0,333;3895;TRUE;NA;TRUE;NA
9;3;2;14;4;2;1;7;3,61111111111111;3,51725937931753;0,444;5004;TRUE;NA;TRUE;NA
9;3;2;14;5;2;1;8;2,61111111111111;3,52952525165407;0,5;6060;TRUE;NA;TRUE;NA
9;3;2;14;5;2;2;9;2,11111111111111;3,53660121778113;0,556;6792;TRUE;NA;TRUE;NA
9;3;2;14;6;2;2;10;1,33333333333333;3,5406832182502;0,667;7585;TRUE;NA;TRUE;NA
9;3;2;14;6;3;2;11;1;3,542041680769;0,667;8095;TRUE;NA;TRUE;NA
9;3;2;14;7;3;2;12;0,444444444444444;3,54340014328779;0,778;8525;TRUE;NA;TRUE;NA
9;3;2;14;8;3;2;13;0,111111111111111;3,54385223054965;0,889;8779;TRUE;NA;TRUE;NA
9;3;2;14;9;3;2;14;0;3,54400268217383;1;8901;TRUE;NA;TRUE;NA
9;4;1;14;0;0;0;0;14;0;0;24;TRUE;NA;TRUE;NA
9;4;1;14;0;0;1;1;13;1;0;110;TRUE;NA;TRUE;NA
9;4;1;14;0;1;1;2;11,25;2;0;417;TRUE;NA;TRUE;NA
9;4;1;14;1;1;1;3;9,36111111111111;3;0,111;1105;TRUE;NA;TRUE;NA
9;4;1;14;2;1;1;4;7,69444444444444;3,33279332745973;0,222;1981;TRUE;NA;TRUE;NA
9;4;1;14;3;1;1;5;6,25;3,44354472626144;0,25;2995;TRUE;NA;TRUE;NA
9;4;1;14;3;2;1;6;5;3,52766348830097;0,333;3894;TRUE;NA;TRUE;NA
9;4;1;14;4;2;1;7;3,77777777777778;3,56452081482901;0,444;5003;TRUE;NA;TRUE;NA
9;4;1;14;5;2;1;8;2,77777777777778;3,57678668716555;0,5;6059;TRUE;NA;TRUE;NA
9;4;1;14;5;3;1;9;2,02777777777778;3,58386265329261;0,556;6839;TRUE;NA;TRUE;NA
9;4;1;14;6;3;1;10;1,25;3,58794465376168;0,667;7622;TRUE;NA;TRUE;NA
9;4;1;14;7;3;1;11;0,694444444444444;3,58930311628048;0,75;8204;TRUE;NA;TRUE;NA
9;4;1;14;7;4;1;12;0,444444444444444;3,58989833779132;0,778;8544;TRUE;NA;FALSE;8812
9;4;1;14;8;4;1;13;0,111111111111111;3,59035042505318;0,889;8789;TRUE;NA;TRUE;NA
9;4;1;14;9;4;1;14;0;3,59050087667735;1;8905;TRUE;NA;TRUE;NA
10;2;2;14;0;0;0;0;14;0;0;23;TRUE;NA;TRUE;NA
10;2;2;14;0;0;1;1;12,5;1;0;109;TRUE;NA;TRUE;NA
10;2;2;14;0;1;1;2;11;2;0;416;TRUE;NA;TRUE;NA
10;2;2;14;1;1;1;3;9,1;3;0,1;1104;TRUE;NA;TRUE;NA
10;2;2;14;2;1;1;4;7,4;3,37149857228424;0,2;1980;TRUE;NA;TRUE;NA
10;2;2;14;3;1;1;5;5,9;3,50950976149346;0,3;2994;TRUE;NA;TRUE;NA
